Processo;Superintendencia;Ano_instauracao;Tipologia_processo;Grupo_economico;Servico_telecom;Renuncia;Valor_multa
535660006992013;Superintendencia 1;2013;Outros;Grupo 1;SCM;Não;4062,62
535660007972014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535660007982014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;2672,75
535660008072015;Superintendencia 2;2014;Outros;Outros;SCM;Não;3470,10
535660008082015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Sim;2672,75
535660008192016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535660008532015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535660008542015;Superintendencia 2;2013;Certificação de Produtos;Outros;SCM;Não;6940,21
535660008552015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535660008582015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535660008772015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;608,91
535660008782015;Superintendencia 2;2014;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535660009372015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535660009842014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3123,09
535660010072015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535660011282015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2949,59
535660011882015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535660012392013;Superintendencia 2;2015;Outros;Outros;SCM;Não;2031,31
535662000832015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5078,22
535662002022015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535662002252015;Superintendencia 2;2014;Certificação e Não Outorgado - Radiofrequência;Outros;SMP;Não;4164,12
535690002152017;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535690002482016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;4543,67
535690002492016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535690003022018;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535690003212014;Superintendencia 2;2013;Descumprimento de Determinação;Outros;SCM;Não;5345,49
535690003292018;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535690004132017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5078,22
535690004922016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535690004942016;Superintendencia 2;2013;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;440,00
535690006522017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535690006542017;Superintendencia 2;2013;Irregularidade Técnica e Certificação;Outros;SCM;Não;1265,00
535690007682016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3321,09
535690008682013;Superintendencia 2;2017;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535690008812016;Superintendencia 2;2017;Licenciamento de Estação;Outros;SCM;Não;4543,67
535690008852016;Superintendencia 2;2016;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;440,00
535690010452016;Superintendencia 2;2018;Certificação de Produtos;Outros;SCM;Não;2672,75
535690011632016;Superintendencia 2;2018;Certificação de Produtos;Outros;SCM;Não;2872,75
535690012092018;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;1941,21
535690012102018;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2358,62
535690012652016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;3750,00
535690014632013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535690014642013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535690016052016;Superintendencia 2;2016;Certificação de Produtos;Outros;SMP;Não;3500,00
535690017182016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535690019502015;Superintendencia 2;2013;Licenciamento de Estação;Outros;SCM;Não;440,00
535690019542015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Sim;440,00
535690019912014;Superintendencia 2;2014;Outros;Outros;SCM;Não;2405,47
535690019922014;Superintendencia 2;2015;Outros;Outros;SCM;Não;2405,47
535690020592013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3044,53
535690020602013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535690020612013;Superintendencia 2;2015;Outros;Outros;SCM;Não;6089,07
535690021202014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;589,64
535690021522014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3470,10
535690021532014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;1612,68
535690021542014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;9535,02
535690021892015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535690023282015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;4810,93
535690023722016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;2872,75
535690023982018;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2405,47
535690025282017;Superintendencia 2;2013;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;3123,09
535690025512015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2740,08
535690025532016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;2672,75
535690025592014;Superintendencia 2;2013;Outros;Outros;SCM;Sim;3470,09
535690025782016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535690026312015;Superintendencia 2;2013;Não Outorgado - Serviço;Grupo 2;SCM;Não;2672,75
535690027302016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535690027332016;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;2672,75
535690028372016;Superintendencia 2;2015;Certificação e Não Outorgado - Radiofrequência;Outros;SCM;Não;5078,22
535690028402016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3597,31
535690028592013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535690029812014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;3723,09
535690031292014;Superintendencia 2;2018;Não Outorgado - Serviço;Outros;SCM;Não;7690,21
535690031712016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535690031912016;Superintendencia 2;2018;Não Outorgado - Serviço;Outros;SCM;Não;4859,05
535690031922016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535690032912016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SMP;Não;11243,14
535690033992016;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;2585,47
535690034172014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3470,10
535690034182014;Superintendencia 2;2017;Irregularidade Técnica e Certificação;Outros;SCM;Não;600,00
535690034442016;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Sim;2500,00
535692002192015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2940,02
535692005452015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535720001972014;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;5345,49
535720002562014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;3470,10
535720002692016;Superintendencia 2;2016;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;6028,18
535720002702016;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;6775,48
535720002712016;Superintendencia 2;2018;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535720002732016;Superintendencia 2;2018;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;4810,94
535720002762017;Superintendencia 2;2016;Certificação de Produtos;Outros;SCM;Sim;5345,49
535720003142015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535720003922016;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2940,02
535720004092015;Superintendencia 2;2016;Certificação de Produtos;Outros;SCM;Não;2672,75
535720004102015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535720004352017;Superintendencia 2;2015;Licenciamento de Estação;Outros;SCM;Não;4543,67
535720004722015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535720005442016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535720005462015;Superintendencia 2;2014;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Sim;5345,48
535720005482015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535720005492015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535720005502015;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535720005512015;Superintendencia 2;2014;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535720005522015;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,39
535720005532015;Superintendencia 2;2014;Irregularidade Técnica e Certificação;Outros;SCM;Não;5345,49
535720005532017;Superintendencia 2;2014;Irregularidade Técnica e Certificação;Outros;SCM;Não;5078,22
535720006112015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;5345,48
535720006272016;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535720006312015;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535720006522016;Superintendencia 2;2018;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535720008792015;Superintendencia 2;2017;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5480,16
535720009002015;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;440,00
535720009792013;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535720010382014;Superintendencia 2;2014;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;6940,21
535720010812016;Superintendencia 2;2016;Não Outorgado - Serviço;Grupo 4;SCM;Sim;91981,42
535720013632014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3123,09
535720013642014;Superintendencia 2;2016;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;6246,19
535720013652014;Superintendencia 2;2016;Outros;Outros;SCM;Sim;6940,20
535720014022014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;4009,11
535750001112014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535750001512015;Superintendencia 2;2013;Licenciamento de Estação;Grupo 4;SCM;Sim;5000,00
535750001662015;Superintendencia 2;2014;Não Outorgado - Serviço;Grupo 4;SCM;Sim;5000,00
535750002252014;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;3123,09
535750002272014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;3470,10
535750002812016;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;4543,67
535750002872015;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Sim;5345,48
535750002882015;Superintendencia 2;2016;Não Outorgado - Radiofrequência;Outros;SCM;Não;5345,49
535750003012014;Superintendencia 2;2016;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;11115,34
535750003022014;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;540,00
535750003032014;Superintendencia 2;2014;Certificação de Produtos;Outros;SCM;Não;4401,18
535750003042014;Superintendencia 2;2016;Licenciamento de Estação;Outros;SCM;Não;1060,50
535750003052014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;2632,50
535750003082014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;975,00
535750003792016;Superintendencia 2;2014;Não Outorgado - Serviço;Grupo 1;SCM;Não;5000,00
535750005482014;Superintendencia 2;2014;Outros;Outros;SCM;Não;4320,00
535780002582015;Superintendencia 2;2016;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;4810,94
535780002592017;Superintendencia 2;2016;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;440,00
535780003122017;Superintendencia 2;2017;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535780003492017;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535780006032015;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;2672,75
535780006412013;Superintendencia 2;2016;Não Outorgado - Serviço;Grupo 1;STFC;Não;4800,00
535780006462013;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Sim;893,87
535780006852014;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;5345,49
535780006862014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535780006872014;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;4810,94
535780006882014;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Sim;5345,49
535780006902015;Superintendencia 2;2015;Não Outorgado - Serviço e Radiofrequência;Outros;SCM;Não;2672,75
535780007412014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535780007732014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535780007832014;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535780007942014;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535780008822017;Superintendencia 2;2016;Não Outorgado - Serviço;Outros;SCM;Sim;10854,00
535780008932013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Não;3311,09
535780009812013;Superintendencia 2;2013;Outros;Outros;SCM;Não;3010,08
535780009832013;Superintendencia 2;2016;Irregularidade Técnica;Grupo 4;SCM;Sim;3010,08
535780010652016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535780010662016;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Não;5345,49
535780011572013;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;3010,08
535780011582013;Superintendencia 2;2014;Outros;Outros;SCM;Sim;3010,08
535780012572014;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Não;5345,49
535780012582014;Superintendencia 2;2015;Licenciamento de Estação;Grupo 4;SCM;Não;5345,49
535780013372015;Superintendencia 2;2015;Licenciamento de Estação;Grupo 1;STFC;Não;5040,00
535780014712013;Superintendencia 2;2014;Não Outorgado - Serviço;Grupo 1;STFC;Sim;2400,00
535780016252013;Superintendencia 2;2014;Não Outorgado - Serviço;Grupo 2;SCM;Não;5000,00
535780016312013;Superintendencia 2;2016;Não Outorgado - Serviço;Grupo 3;SCM;Não;2400,00
535780019492013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;1280,00
535780019542013;Superintendencia 2;2015;Não Outorgado - Serviço;Outros;SCM;Sim;1280,00
535780019662013;Superintendencia 2;2014;Outros;Outros;SCM;Não;1050,00
535780019912013;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Não;26340,00
535780022372013;Superintendencia 2;2014;Certificação de Produtos;Outros;SCM;Não;9100,00
535780027042013;Superintendencia 2;2014;Outros;Outros;SCM;Sim;5035,93
535810000392013;Superintendencia 2;2014;Irregularidade Técnica e Certificação;Outros;SCM;Não;2709,08
535810000802013;Superintendencia 2;2016;Licenciamento de Estação;Grupo 1;SCM;Não;6160,08
535810001582014;Superintendencia 2;2014;Certificação e Não Outorgado - Serviço;Outros;SCM;Não;6752,75
535810002422014;Superintendencia 2;2013;Certificação de Produtos;Grupo 3;SCM;Não;3472,75
535810002622014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;5152,75
535810002632014;Superintendencia 2;2015;Irregularidade Técnica;Outros;SCM;Não;2872,75
535810002642014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535810002652014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;2405,47
535810002662014;Superintendencia 2;2017;Não Outorgado - Serviço;Outros;SCM;Não;3472,75
535810002942013;Superintendencia 2;2015;Outros;Outros;SMP;Não;8050,00
535810004332014;Superintendencia 1;2013;Irregularidade Técnica;Grupo 1;SCM;Não;5345,49
535810005332014;Superintendencia 2;2015;Irregularidade Técnica;Outros;SEAC;Não;1000,00
535810006802014;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;2872,75
535810006812013;Superintendencia 2;2013;Outros;Grupo 1;SCM;Sim;3010,08
535810006822013;Superintendencia 2;2013;Outros;Outros;SCM;Não;5345,49
535810007012013;Superintendencia 1;2013;Não Outorgado - Serviço;Outros;SCM;Não;3010,08
535810007212014;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;1064,63
535840001632016;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Não;4810,94
535840003092016;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;6625,49
535840005022013;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;95756,19
535870000472017;Superintendencia 2;2014;Irregularidade Técnica;Outros;SCM;Não;5545,49
535870000592017;Superintendencia 2;2014;Não Outorgado - Serviço;Outros;SCM;Não;5345,49
535870001012017;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535870002552017;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
535870002862017;Superintendencia 2;2013;Não Outorgado - Serviço;Outros;SCM;Não;4810,94
